featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_12_Cladosporium_cladosporioides	0.893387503051596	1.08642949392921	0.704606064442217	-0.564286174035146	5.14237093413191	-0.10301968153501	0.448660715632181	0.450344804035436	0.881467547214746	0.471990132051963	0.9018484395912
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_13_Cladosporium_cladosporioides	0.807065094690421	0.967320166655639	0.679053758917718	-0.24963324946331	4.38936711866008	-0.0471990768311018	0.476004464909844	0.520387026807852	0.900995363424708	0.512449270331604	0.904335664295209
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_143_Cladosporium_cladosporioides	0.592030550258881	0.558507815386836	0.612025545086587	0.0245218398334073	4.2775537391524	0.00540701351337335	0.49720982150098	0.530537505611004	0.909169240309084	0.555031607986371	0.92026118659721
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_460_Cladosporium_cladosporioides	0.611678097863591	0.706863635491694	0.490436165338329	-0.242593426694909	4.26025957461326	-0.0501985752058235	0.473214286411384	0.476901373700622	0.903152449856623	0.50264386013005	0.915247844346655
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_634_Cladosporium_cladosporioides	0.577979296631799	0.503921480245788	0.641939157397962	0.168756333309452	4.08520489646569	0.0343674816207263	0.479643056858729	0.463017021758679	0.87176945611433	0.474707126251568	0.872173204734008
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_884_Cladosporium_cladosporioides	0.568267098246454	0.639989194148225	0.485558831737731	-0.0976513542795669	4.19480713382665	-0.0179229504180952	0.488839286004054	0.478859948277358	0.88394396205506	0.443559478998623	0.879923485022413
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_domesticum;ASV__ASV_316_Cladosporium_domesticum	0.570196471588463	0.680966703484409	0.479609920485971	-0.28234841559116	4.60085624622817	-0.058824933897279	0.467075893715255	0.456902236920278	0.870762538847483	0.466949527744753	0.879598892245765
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans;ASV__ASV_15_Aureobasidium_pullulans	0.667670776424876	0.859245276491456	0.511250988382779	-0.309754766419153	4.70634918869709	-0.0564591256022323	0.466815394059758	0.510813686532001	0.907007471098366	0.504511960695308	0.906043801037024
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Cucurbitariaceae;g__Pyrenochaetopsis;s__Pyrenochaetopsis_pratorum;ASV__ASV_72_Pyrenochaetopsis_pratorum	0.565845295062241	0.557480941437681	0.575229067365818	0.0189785553223452	4.24973306901438	0.0038084287663923	0.498047964356233	0.517327848363167	0.910312833498121	0.521392710959507	0.91624507629525
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum;ASV__ASV_26_Epicoccum_nigrum	0.613621752757076	0.610685459192926	0.615459842456167	0.174153045870386	4.40012516781741	0.0310229349690504	0.47629671004135	0.538851633335806	0.914907320313849	0.52630675674357	0.916082492396758
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum;ASV__ASV_595_Epicoccum_nigrum	0.584385736015202	0.606283157216969	0.569637835830124	-0.056953192519432	4.17104639635512	-0.0124284047573014	0.493861607302174	0.552214979746181	0.906648840619245	0.53591287279763	0.908537340999745
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta;s__Neoascochyta_desmazieri;ASV__ASV_57_Neoascochyta_desmazieri	0.559662746624882	0.528165651491911	0.605392195183924	0.0611584452231897	4.42999933916019	0.0113846846392856	0.491629464502993	0.496240093494554	0.896955397440413	0.519288231020323	0.896060806628802
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__unknown_Neosetophoma;ASV__ASV_59_unknown_Neosetophoma	0.655569327674582	0.654591445159653	0.666692174087422	0.0976649221099191	4.38836525456632	0.0206320196143113	0.489955357403624	0.531662588663754	0.909309155367977	0.512534016624645	0.912577507185522
