featureid	rab.all	rab.win.mother-post	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Microcyclospora;s__unknown_Microcyclospora;ASV__ASV_227_unknown_Microcyclospora	0.565052675452252	0.531997205036456	0.602009783291231	0.157555162258246	4.1648656288313	0.0320925276525993	0.481081081650601	0.531774939831822	0.908155094052721	0.523800220698395	0.916339269035704
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Phaeotheca;s__Phaeotheca_salicorniae;ASV__ASV_125_Phaeotheca_salicorniae	0.631584177419513	0.667080200073449	0.593370932894924	-0.159459790144023	4.49399329493195	-0.0322190894075513	0.481081081650601	0.478103057367653	0.888107431472708	0.497405963478169	0.909901766266914
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Phaeotheca;s__Phaeotheca_salicorniae;ASV__ASV_483_Phaeotheca_salicorniae	0.524154157736502	0.599490675088492	0.445912395165196	-0.205634978704389	4.26652674819269	-0.0392976361387752	0.481370192869159	0.539957157071965	0.906266662131734	0.535372328530959	0.904070329832403
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_12_Cladosporium_cladosporioides	0.750703947487271	0.638090595719769	0.886646912362616	0.242878581024	4.53725199321452	0.0506152191493569	0.472072072914215	0.4964625368786	0.891520705908822	0.494241557894503	0.90219256488652
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_13_Cladosporium_cladosporioides	1.26588767394295	1.37258385348064	1.12937329777246	-0.213415525518941	5.47813244315485	-0.0340247510927641	0.482882883398029	0.580582456901446	0.921032648250077	0.593154063750098	0.924010214994912
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_173_Cladosporium_cladosporioides	0.643614625732987	0.586725618326358	0.697967659984361	0.167449340469018	4.11625893057916	0.0337828398718031	0.481681682233072	0.512038777022825	0.899391782007667	0.500649738266755	0.900776424657318
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_290_Cladosporium_cladosporioides	0.536840950901881	0.58642667734604	0.483652739091489	-0.0872273553420531	4.20060841966691	-0.0213814303880484	0.489489489805576	0.497446938965482	0.89150247995185	0.491548662251836	0.899370835926638
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_639_Cladosporium_cladosporioides	0.587914048184196	0.461696801503579	0.685370122145276	0.210421901543366	4.14497738261399	0.0422146715887329	0.475675676408602	0.450103968969471	0.877426933161268	0.442176497461987	0.892818766785006
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum;ASV__ASV_464_Cladosporium_sphaerospermum	0.555287702996051	0.622470380864865	0.495352014894866	-0.219799821873109	4.3083675353541	-0.0407102523449476	0.47687687757345	0.481629524100827	0.869284673126138	0.485153563850376	0.891056563649655
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum;ASV__ASV_94_Cladosporium_sphaerospermum	0.531171951210306	0.543287877835658	0.509175988973797	-0.209017870865633	4.34302234077215	-0.0430101789061597	0.477163462227192	0.465536114148012	0.887154377970617	0.478392377309267	0.899292933990358
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Rachicladosporium;s__unknown_Rachicladosporium;ASV__ASV_330_unknown_Rachicladosporium	0.633194641809237	0.52652635083289	0.71940279499832	0.122880103053537	4.27232084188961	0.0248145357019877	0.4900900903881	0.49347738485202	0.898196152238209	0.534010398531213	0.92375039518581
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Microcyclosporella;s__Microcyclosporella_mali;ASV__ASV_234_Microcyclosporella_mali	0.690280289370489	0.574330516443962	0.830186941866462	0.208252070704916	4.11020397912989	0.0430648551789225	0.477764423747456	0.524671196206008	0.897169453041762	0.517362072724409	0.896531842514062
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerelloides;s__Mycosphaerelloides_madeirae;ASV__ASV_99_Mycosphaerelloides_madeirae	0.603044887194452	0.466799467127341	0.738327723875572	0.271643306147278	4.22804001334316	0.0573181083199422	0.469951923984535	0.503336368627632	0.893637847552593	0.504180778692747	0.905632348972899
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unknown_Mycosphaerellaceae;s__unknown_Mycosphaerellaceae;ASV__ASV_220_unknown_Mycosphaerellaceae	0.579232158926873	0.521646184363321	0.621313063834406	0.168308257169511	4.11931276422783	0.0284216710074735	0.484375000470713	0.476931376758567	0.882082878994279	0.505766764281527	0.900710297084383
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unknown_Mycosphaerellaceae;s__unknown_Mycosphaerellaceae;ASV__ASV_311_unknown_Mycosphaerellaceae	0.609062473568269	0.593522647269443	0.634573811959413	0.113309492349747	4.24917738183966	0.018458724672699	0.487980769592712	0.474066314319602	0.888167821989087	0.47864963263912	0.893848389086149
