featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Capnodiales_fam_Incertae_sedis;g__Microcyclospora;s__unknown_Microcyclospora;ASV__ASV_227_unknown_Microcyclospora	0.561949222549962	0.440067469836589	0.688749863826064	0.260948227739748	4.23356037974274	0.0541149071987853	0.474158654625964	0.479587244879826	0.880942717597641	0.479590765072003	0.891399150117968
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_12_Cladosporium_cladosporioides	0.839530277109498	0.796482454330474	0.893713384203469	0.0242163211862678	4.64402526496555	0.00443915436001771	0.496394230877757	0.49379148387297	0.885199526989173	0.507754346111575	0.893800362798123
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_13_Cladosporium_cladosporioides	1.64159318416562	2.11029591009597	1.24474374421911	-1.15979566109474	5.72350286012792	-0.179991364070055	0.407207210096065	0.360896980411717	0.828580437917803	0.364064190717493	0.83539345898139
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_173_Cladosporium_cladosporioides	0.59077447194371	0.556924686467244	0.616290007613983	0.0601313723215866	4.30076607347842	0.0132482837929429	0.493693693883292	0.482125305651334	0.881823528906612	0.502519378319214	0.883873620302353
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_443_Cladosporium_cladosporioides	0.663037631355658	0.737414027302228	0.600187157645157	-0.198252801280187	4.24560315816924	-0.0451151153104102	0.473873874661378	0.486613595521963	0.877394104523995	0.49829821627363	0.889969535414437
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_499_Cladosporium_cladosporioides	0.557639144072276	0.640326175448735	0.484658463161704	-0.179143847801434	4.37703292137876	-0.035842230257138	0.481681682233072	0.487377544239458	0.87902703355662	0.506836371987553	0.886896298551256
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_557_Cladosporium_cladosporioides	0.579615239357877	0.597760645698422	0.557734616469321	-0.0728342238855788	4.39326289983476	-0.019804292537525	0.488288288640537	0.524047378178651	0.879224460909405	0.527047232330422	0.887672284522776
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_639_Cladosporium_cladosporioides	0.516871682848474	0.502456481040712	0.54064123072947	0.00802977863920074	4.02094345540243	0.00134347188973427	0.49909909912618	0.525487960811993	0.894375463188283	0.523237330950885	0.902652719400335
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_cladosporioides;ASV__ASV_720_Cladosporium_cladosporioides	0.54773388187359	0.533605645687135	0.56258068744874	-0.0816373245863344	4.18477272686525	-0.0144655789795296	0.489489489805576	0.472123373822522	0.8742576786462	0.477088936910532	0.883540460058212
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium;s__Cladosporium_sphaerospermum;ASV__ASV_94_Cladosporium_sphaerospermum	0.583115672367397	0.683869240702157	0.502316307080666	-0.353543522683526	4.2710309466665	-0.0682255934104367	0.466346154863617	0.498299944600026	0.884220260613885	0.51062388472898	0.900296433687784
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Rachicladosporium;s__unknown_Rachicladosporium;ASV__ASV_330_unknown_Rachicladosporium	0.595368568420113	0.466874840166268	0.693698016605166	0.283106195402948	4.09497289695605	0.0580701615743376	0.469069070002427	0.453488122409965	0.865126506263621	0.462244172892812	0.86744777939763
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Ramichloridium;s__Ramichloridium_indicum;ASV__ASV_586_Ramichloridium_indicum	0.640318945274581	0.671434983395869	0.60241402711482	-0.130657000089079	4.13997279271213	-0.0258611100677737	0.486778846552031	0.5094539303018	0.891513307840873	0.519489719631263	0.902362776441329
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Microcyclosporella;s__Microcyclosporella_mali;ASV__ASV_234_Microcyclosporella_mali	0.597375959036633	0.547593060438605	0.68010420663078	0.153274964712242	4.20589451406698	0.0331878983968459	0.483483483980514	0.490532963703409	0.888689303507565	0.504552778655309	0.90195456140447
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__Mycosphaerelloides;s__Mycosphaerelloides_madeirae;ASV__ASV_99_Mycosphaerelloides_madeirae	0.605783622864451	0.484768445272193	0.725151485426289	0.323795944597231	4.23528313299067	0.05580025451203	0.469350962464361	0.493756967188001	0.881495346597894	0.474809557920921	0.87795890246575
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unknown_Mycosphaerellaceae;s__unknown_Mycosphaerellaceae;ASV__ASV_220_unknown_Mycosphaerellaceae	0.634770121821949	0.518789407078715	0.753169378126929	0.323426624087081	4.09001318469396	0.0612598359242698	0.469069070002427	0.518637499021032	0.87541270451885	0.508176740430161	0.887994357531146
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Mycosphaerellaceae;g__unknown_Mycosphaerellaceae;s__unknown_Mycosphaerellaceae;ASV__ASV_311_unknown_Mycosphaerellaceae	0.638513654220493	0.551258519991729	0.727184825449301	0.106520204130622	4.15882726837069	0.0234507818151619	0.485285285727994	0.509439349629785	0.881038104177988	0.506999002518845	0.888265001803995
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Teratosphaeriaceae;g__unknown_Teratosphaeriaceae;s__unknown_Teratosphaeriaceae;ASV__ASV_240_unknown_Teratosphaeriaceae	0.579611356053881	0.471666379007916	0.701346453782556	0.266274652452119	4.2518397488636	0.0561591186367272	0.468750000944196	0.466393286539803	0.86319475465389	0.463419301422437	0.871742264950023
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__unknown_Capnodiales;g__unknown_Capnodiales;s__unknown_Capnodiales;ASV__ASV_478_unknown_Capnodiales	0.625778580964725	0.584120833923389	0.6540489030065	0.0602808709663076	4.07712730177082	0.0150798501477621	0.493693693883292	0.484580331782458	0.8653116893772	0.505147359947807	0.873703089502005
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans;ASV__ASV_15_Aureobasidium_pullulans	0.680899194242676	0.554155563334527	0.807453504254588	0.254438146855879	4.6495261975172	0.0534320915151987	0.471153847024906	0.462125595696267	0.884055657207245	0.448613110478377	0.871442410941439
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae;g__Aureobasidium;s__Aureobasidium_pullulans;ASV__ASV_433_Aureobasidium_pullulans	0.585164676561637	0.605577987056278	0.557154138590306	-0.0395966778194961	4.11890422135764	-0.00580220303890744	0.493693693883292	0.521927694305339	0.89853698853348	0.54869556288923	0.912347667300554
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum;ASV__ASV_253_Epicoccum_nigrum	0.576646416483411	0.644575815082925	0.513276271361736	-0.234861603219116	4.28832717175724	-0.0472267254857945	0.478966346788002	0.53000759628054	0.896771726412266	0.561470105395072	0.902561474415916
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum;ASV__ASV_25_Epicoccum_nigrum	0.669243674212773	0.536433977698011	0.836502144015227	0.568297643800415	4.62519213264505	0.0937519219251428	0.449519232304157	0.439001119449025	0.848234478274367	0.485431151196897	0.879049662926887
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum;ASV__ASV_26_Epicoccum_nigrum	0.642042645635891	0.717409222696764	0.541920014371848	-0.187452354195106	4.36995561096958	-0.0416909067163873	0.47687687757345	0.503423028639667	0.874186650514306	0.490220660117544	0.883334617669108
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum;ASV__ASV_45_Epicoccum_nigrum	0.565066133956081	0.466249710570721	0.642113865901967	0.186940301706478	4.23496113219062	0.0419442550582368	0.479879880485673	0.508977074523889	0.884658945404624	0.486883042536416	0.887085110433627
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum;ASV__ASV_600_Epicoccum_nigrum	0.655618961260072	0.645035616435027	0.670388518322857	0.00418715973139427	4.16612914683533	0.000864972679605645	0.499699699708727	0.482016800586098	0.876153744442713	0.506739814619476	0.887708013402488
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum;ASV__ASV_673_Epicoccum_nigrum	0.528594092987189	0.594980973030317	0.462133347744472	-0.133999707925511	4.14390502408603	-0.0295949684368686	0.481681682233072	0.474817425533888	0.867707886837591	0.466016097672355	0.86339569305661
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Epicoccum;s__Epicoccum_nigrum;ASV__ASV_710_Epicoccum_nigrum	0.619195533976145	0.708726191924892	0.517561183191516	-0.181975797705566	4.34197240106838	-0.034131666385119	0.480480481068135	0.47258330374765	0.874139058745464	0.489138947098728	0.877401529074321
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Morosphaeriaceae;g__Acrocalymma;s__unknown_Acrocalymma;ASV__ASV_405_unknown_Acrocalymma	0.592032747740255	0.532438549996042	0.636732007987048	0.0884586201912607	4.21352041934753	0.0186380568269235	0.4900900903881	0.500586036943869	0.886935075177294	0.536197328649852	0.897178312199884
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Neosetophoma;s__unknown_Neosetophoma;ASV__ASV_59_unknown_Neosetophoma	0.517864166325959	0.455247887584364	0.577475804456252	0.0452383669310308	4.00508809634332	0.00831032577290884	0.494294294465831	0.526251417439911	0.877399807000839	0.542524427933771	0.881939176628152
k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Phaeosphaeria;s__unknown_Phaeosphaeria;ASV__ASV_629_unknown_Phaeosphaeria	0.627678858987808	0.669381607177439	0.576759052559747	-0.0472889879658931	4.17488428418801	-0.0109791633718815	0.493990384796277	0.456080417810844	0.866650969768015	0.457597872779299	0.882128285214109
