featureid	rab.all	rab.win.mother-post	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_81_Methanobrevibacter_smithii	0.430471754313491	0.409806654059288	0.455268213702885	-0.0457844671033039	4.40212826747877	-0.0074607138279878	0.495961227884358	0.504215340074019	0.87562898281334	0.536051517984498	0.876450917768405
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_84_Methanobrevibacter_smithii	0.464624665679446	0.416816260643224	0.510239341342563	-0.00514923740715023	4.33669234770006	-0.00105294636711672	0.49919224557687	0.546368129913954	0.891429897338014	0.553334318490046	0.889320857706122
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_98_Methanobrevibacter_smithii	0.470335231779574	0.471711061439839	0.466665694154206	-0.0460153592998607	4.21998867098976	-0.00795861846892068	0.495150862186285	0.524206587786008	0.885076782667684	0.543393358742076	0.886482830591695
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__unknown_Methanobrevibacter;ASV__ASV_133_unknown_Methanobrevibacter	0.470531367815679	0.433778337136029	0.516305800113082	0.0791041083912951	4.19234179418573	0.0189952275038633	0.49273021019187	0.466891360245625	0.871848362979281	0.495106719146724	0.873959938950337
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanothermobacteriaceae;g__Methanothermobacter;s__unknown_Methanothermobacter;ASV__ASV_182_unknown_Methanothermobacter	0.472221201901366	0.418365878869794	0.521371373321122	0.122728793642352	4.18891737986336	0.0259246396186753	0.486268174807046	0.488025029348746	0.873934371816456	0.481569267952868	0.866447800972845
d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__unknown_Woesearchaeales;g__unknown_Woesearchaeales;s__unknown_Woesearchaeales;ASV__ASV_278_unknown_Woesearchaeales	0.427320110696214	0.346262400337474	0.506377211031336	0.252900282540286	4.20556109526542	0.0481915974865838	0.474959612884501	0.522717776811302	0.864930728768892	0.545102036573005	0.872904951947971
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__Vicinamibacteraceae;g__unknown_Vicinamibacteraceae;s__unknown_Vicinamibacteraceae;ASV__ASV_754_unknown_Vicinamibacteraceae	0.403392790722116	0.261527545568224	0.530314429150243	0.231743171285971	4.14519793960126	0.04793325850852	0.466056035307716	0.488643974759822	0.867435837436096	0.458523037945216	0.861364538031821
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__Actinobaculum_massiliense;ASV__ASV_877_Actinobaculum_massiliense	0.372165775159456	0.309750827743462	0.437386389286884	0.0835377462890579	4.39758542866933	0.0169135886147677	0.493268713140615	0.521872996330692	0.890885031924119	0.500338150742172	0.881835793948292
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__Actinobaculum_massiliense;ASV__ASV_878_Actinobaculum_massiliense	0.395683947938735	0.242912861896585	0.57011079722843	0.352099578856525	4.24053308334788	0.071202575682638	0.460420033272677	0.474466407581172	0.86049320078497	0.48400289300702	0.861715827638294
