featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_72_Methanobrevibacter_smithii	0.829955916682217	0.831744327979105	0.829141368480983	0.0882182726525738	4.79254987247903	0.011990524276063	0.495167286467994	0.560081357874469	0.972936325024682	0.575676450140412	0.983619250380384
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_79_Methanobrevibacter_smithii	0.66748050744318	0.810975378455978	0.541721578992876	-0.369858051601034	4.77138165871715	-0.0654606365866887	0.464285715941803	0.533300409201574	0.96850530039222	0.522510794668747	0.975166073173681
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_81_Methanobrevibacter_smithii	0.823751917231069	0.811415634972581	0.841253492965363	0.0855134890947911	4.67593639175213	0.0140649382493646	0.492193308909891	0.545341702086081	0.969710830558622	0.542795552804981	0.979648444300164
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_82_Methanobrevibacter_smithii	0.689143488246923	0.694024996905339	0.684256734945825	-0.124595610895496	4.98129309353193	-0.025594748455179	0.486245353793943	0.569276499323933	0.97262007589867	0.564824630911672	0.980831932012114
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_83_Methanobrevibacter_smithii	0.757537413542979	0.700337469009115	0.808280408766707	0.282348200083153	4.99924296153324	0.0495014566513746	0.472118960396162	0.571869741843562	0.973455505606571	0.581866980978252	0.98403413168299
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_84_Methanobrevibacter_smithii	0.740932761659856	0.500035486028215	0.916331515629401	0.610015972970544	4.50536015530931	0.104747556707897	0.436755955346086	0.45655447047706	0.963992767465873	0.44661623449344	0.965639181058248
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_86_Methanobrevibacter_smithii	0.71346721194097	0.541085452055172	0.843007204856323	0.514860465667736	4.54567501813655	0.102113905863846	0.446096656787366	0.443407432147158	0.960491698342082	0.47733897951736	0.967954060790297
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_87_Methanobrevibacter_smithii	0.886257011595545	0.654807078479012	1.10568366522184	0.476589905042824	4.74102953951363	0.0894769123148798	0.4542750950609	0.507460806628913	0.970220962225886	0.513598673199593	0.970514877638914
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_88_Methanobrevibacter_smithii	0.728735869544944	0.653239402861679	0.787238356032835	0.391198540831081	4.68762079018483	0.0768889493874419	0.460223050171146	0.514275579316144	0.965197297201512	0.530828709712449	0.971809275729411
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_89_Methanobrevibacter_smithii	0.598122676549406	0.655940831284902	0.561201158392326	-0.0258095495121635	4.49945410324773	-0.00514221771725456	0.496654275247065	0.482210319671295	0.965142191824879	0.518913074936098	0.974603570218555
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_90_Methanobrevibacter_smithii	0.577937370164777	0.654181272179293	0.496857900906377	-0.149167422440438	4.28396556197226	-0.0287527147752056	0.480654762798571	0.526121633129624	0.97168891506511	0.543578021407492	0.980176859434003
