featureid	rab.all	rab.win.mother-pre	rab.win.non-pregnant	diff.btw	diff.win	effect	overlap	we.ep	we.eBH	wi.ep	wi.eBH
#q2:types	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric	numeric
d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__Candidatus_Nitrososphaera;s__unknown_Candidatus_Nitrososphaera;ASV__ASV_15_unknown_Candidatus_Nitrososphaera	0.47930766567295	0.481231064221428	0.476277924438324	-0.144677578968598	4.13320586527958	-0.0318650551901542	0.482498654166042	0.49310557642981	0.956800647521543	0.519701532733982	0.958949095369671
d__Archaea;p__Crenarchaeota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__unknown_Nitrososphaeraceae;s__unknown_Nitrososphaeraceae;ASV__ASV_19_unknown_Nitrososphaeraceae	0.419930873476989	0.452698804894431	0.391466347666266	-0.182515355290557	4.2717270456095	-0.0338189536311728	0.483297414197616	0.470984063442783	0.95513211087737	0.488326576970544	0.957884383562596
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__unknown_Methanobacterium;ASV__ASV_53_unknown_Methanobacterium	0.386093797246139	0.428227292619943	0.323394643034325	-0.152612619406174	4.2228688751835	-0.0324530802637565	0.487345180704498	0.490698225240709	0.951016088212995	0.502320458659468	0.955365591460261
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_110_Methanobrevibacter_smithii	0.419584704460841	0.449954866736669	0.376777544706664	-0.098445340921983	4.30045219448489	-0.0205978313886175	0.489762931282237	0.507654455878854	0.963047429123752	0.567238455289246	0.967092232522926
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_118_Methanobrevibacter_smithii	0.455536124473943	0.53866615283841	0.321977808287359	-0.11151869526417	4.23116111650078	-0.0245046300372103	0.485729671858323	0.485207082438909	0.957047109305819	0.514007216110952	0.961167638453257
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_123_Methanobrevibacter_smithii	0.353103149977716	0.396533778866003	0.307476821328393	-0.148067805076374	4.22456305199802	-0.0310635675275096	0.48922413819184	0.47614816483157	0.94955562776814	0.479972337830611	0.952014613151957
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_72_Methanobrevibacter_smithii	0.70829173993391	1.03156714321834	0.43769578541934	-0.817904106410677	4.6030976708587	-0.158149960387935	0.417025864133077	0.357021082311512	0.919492585821918	0.358104855194525	0.923827057782532
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_79_Methanobrevibacter_smithii	0.595476389911945	0.686421482572201	0.464520544679885	-0.39255050465271	4.45911573022768	-0.0719297528909874	0.457974138954936	0.477426900140553	0.949937345684644	0.489634486072027	0.958071972342791
d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter;s__Methanobrevibacter_smithii;ASV__ASV_81_Methanobrevibacter_smithii	0.661520367785989	0.909216572406548	0.439092382542133	-0.668369069831233	4.61558908617181	-0.125563193230514	0.435883622266658	0.419382453744327	0.936668370636468	0.4140165869127	0.938720910847828
